"","Easting","Northing"
"1723",19.4340637,-33.6392776
"1724",19.4338925,-33.6394348
"1725",19.4341097,-33.6385014
"1726",19.4337667,-33.6388142
"1727",19.4342358,-33.6391225
"1728",19.4343524,-33.6394975
"1729",19.4329445,-33.6395677
"1730",19.434181,-33.6396546
"1731",19.4342809,-33.6383438
"1732",19.4338925,-33.6394348
"1733",19.4345461,-33.6388367
"1734",19.4347151,-33.6386783
"1735",19.4350025,-33.6388992
"1736",19.4351745,-33.6387425
"1737",19.4349719,-33.638443
"1738",19.4349608,-33.6396763
"1739",19.4347241,-33.6398318
"1740",19.4700612,-33.629613
"1741",19.4616361,-33.6436745
"1742",19.4349719,-33.638443
"1743",19.4352307,-33.6382126
"1744",19.4332873,-33.6392531
"1745",19.4352738,-33.6393917
"1746",19.43413,-33.6365883
"1747",19.435614,-33.6390781
"1748",19.435786,-33.6389192
"1749",19.433935,-33.6365328
"1750",19.4361707,-33.6389688
"1751",19.4355579,-33.6396098
"1752",19.4360284,-33.6388171
"1753",19.4357294,-33.6394565
"1754",19.435901,-33.6392974
"1755",19.4612097,-33.6303379
"1756",19.4613545,-33.6288627
"1757",19.4561727,-33.6293632
"1758",19.4630955,-33.6296466
"1759",19.4632754,-33.6297757
"1760",19.4357199,-33.6363279
"1761",19.4629693,-33.6281647
"1762",19.4630955,-33.6296466
"1763",19.4628915,-33.629554
"1764",19.4361273,-33.6373136
"1765",19.4351367,-33.6364962
"1766",19.4361196,-33.6371433
"1767",19.4361586,-33.6376566
"1768",19.4361043,-33.6368033
"1769",19.4361586,-33.6376566
"1770",19.436112,-33.6369733
"1771",19.4361042,-33.6366338
"1772",19.4359717,-33.6379835
"1773",19.4356236,-33.6370622
"1774",19.4356236,-33.6370622
"1775",19.4360997,-33.6378286
"1776",19.4360997,-33.6378286
"1777",19.4359717,-33.6379835
"1778",19.4352731,-33.6368243
"1779",19.4352641,-33.637003
"1780",19.43528,-33.6373435
"1781",19.4344311,-33.6369311
"1782",19.4356387,-33.6373912
"1783",19.4356346,-33.6377288
"1784",19.4352723,-33.6371731
"1785",19.4356387,-33.6373912
"1786",19.4347855,-33.6371187
"1787",19.4347744,-33.6369138
"1788",19.4665147,-33.629552
"1789",19.4685497,-33.6282466
"1790",19.4588276,-33.6295459
"1791",19.4338533,-33.6372721
"1792",19.4333937,-33.6373582
"1793",19.4691671,-33.6287917
"1794",19.4552989,-33.6300882
"1795",19.453709,-33.6280818
"1796",19.466351,-33.629199
"1797",19.4655597,-33.6286461
"1798",19.4339443,-33.6369057
"1799",19.4332104,-33.6381048
"1800",19.4317043,-33.6383127
"1801",19.433747,-33.6382592
"1802",19.4314795,-33.6384865
"1803",19.4317043,-33.6383127
"1804",19.4310988,-33.6376461
"1805",19.4349608,-33.6396763
"1806",19.4310988,-33.6376461
"1807",19.4312859,-33.6379457
"1808",19.466433,-33.6293756
"1809",19.4314795,-33.6384865
"1810",19.4704756,-33.6276376
"1811",19.4709062,-33.628514
"1812",19.4315293,-33.6365627
"1813",19.4630331,-33.6286897
"1814",19.4522137,-33.6280698
"1815",19.4630331,-33.6286897
"1816",19.4347241,-33.6398318
"1817",19.4320313,-33.636558
"1818",19.4351367,-33.6364962
"1819",19.4347394,-33.636549
"1820",19.4314483,-33.6368295
"1821",19.4688599,-33.6288976
"1822",19.4652637,-33.6287419
"1823",19.4648011,-33.6300463
"1824",19.4658072,-33.629173
"1825",19.4656435,-33.6288201
"1826",19.4327312,-33.6373467
"1827",19.4308574,-33.6385507
"1828",19.4634554,-33.6299051
"1829",19.4525536,-33.6379832
"1830",19.4679649,-33.62815
"1831",19.4574963,-33.6473181
"1832",19.4324934,-33.6361775
"1833",19.4584137,-33.6462473
"1834",19.4301766,-33.6373996
"1835",19.4638152,-33.6301634
"1836",19.4457709,-33.6444842
"1837",19.4657255,-33.6289966
"1838",19.4336496,-33.6384391
"1839",19.4319059,-33.6365593
"1840",19.4316549,-33.6365618
"1841",19.4321569,-33.6365568
"1842",19.4358852,-33.6387101
"1843",19.4347591,-33.6390005
"1844",19.4564708,-33.6307307
"1845",19.4345365,-33.6365612
"1846",19.4676691,-33.628246
"1847",19.4686936,-33.6278074
"1848",19.4348269,-33.6377036
"1849",19.4344177,-33.637132
"1850",19.4348036,-33.63751
"1851",19.4347944,-33.6373145
"1852",19.4322968,-33.6395565
"1853",19.4305668,-33.6368508
"1854",19.4385187,-33.6385176
"1855",19.469252,-33.6289606
"1856",19.4338892,-33.638302
"1857",19.4385187,-33.6385176
"1858",19.4403465,-33.6344719
"1859",19.4403809,-33.6349011
"1860",19.4403447,-33.6350694
"1861",19.4404724,-33.6341093
"1862",19.4402715,-33.6354058
"1863",19.4402715,-33.6354058
"1864",19.4404226,-33.6347062
"1865",19.4491941,-33.6334518
"1866",19.4403503,-33.6358046
"1867",19.4397247,-33.6358701
"1868",19.4399272,-33.6358523
"1869",19.439522,-33.6358882
"1870",19.4347944,-33.6373145
"1871",19.4325536,-33.63988
"1872",19.4310035,-33.6374911
"1873",19.4396044,-33.6356241
"1874",19.4309005,-33.6373272
"1875",19.4313488,-33.6365693
"1876",19.4307953,-33.637158
"1877",19.4399005,-33.635142
"1878",19.4400489,-33.634823
"1879",19.4397528,-33.6354612
"1880",19.4330824,-33.6366811
"1881",19.433002,-33.6368606
"1882",19.4328508,-33.637213
"1883",19.4328508,-33.637213
"1884",19.4412152,-33.6351377
"1885",19.4329189,-33.6370387
"1886",19.4407541,-33.6356764
"1887",19.4411823,-33.6354775
"1888",19.4411869,-33.6357038
"1889",19.4408439,-33.6354548
"1890",19.4407541,-33.6356764
"1891",19.4412312,-33.6349682
"1892",19.4408604,-33.6352846
"1893",19.4408769,-33.6351147
"1894",19.4408932,-33.6349452
"1895",19.4411987,-33.6353077
"1896",19.4408604,-33.6352846
"1897",19.4409589,-33.6342663
"1898",19.4409423,-33.6344359
"1899",19.4420934,-33.6348557
"1900",19.4408932,-33.6349452
"1901",19.4409423,-33.6344359
"1902",19.471205,-33.6284102
"1903",19.4702167,-33.6271048
"1904",19.4421264,-33.6345162
"1905",19.441706,-33.6353417
"1906",19.4417223,-33.6351719
"1907",19.4715107,-33.6289771
"1908",19.4417223,-33.6351719
"1909",19.441788,-33.6344929
"1910",19.4417717,-33.6346627
"1911",19.4418236,-33.6341554
"1912",19.4418047,-33.6343232
"1913",19.4426327,-33.6342426
"1914",19.4426327,-33.6342426
"1915",19.4620358,-33.64348
"1916",19.4620067,-33.6438225
"1917",19.4429117,-33.6346725
"1918",19.4429927,-33.6348462
"1919",19.4429117,-33.6346725
"1920",19.4434948,-33.6354359
"1921",19.4430733,-33.6350206
"1922",19.4424738,-33.6355518
"1923",19.4430758,-33.635477
"1924",19.4428737,-33.6355013
"1925",19.442643,-33.6351016
"1926",19.4432774,-33.6354533
"1927",19.4426321,-33.6352906
"1928",19.4715107,-33.6289771
"1929",19.4587386,-33.6467125
"1930",19.4309005,-33.6373272
"1931",19.432786,-33.6365857
"1932",19.4317804,-33.6365605
"1933",19.4418047,-33.6343232
"1934",19.4420889,-33.6363306
"1935",19.4322245,-33.6368222
"1936",19.4317121,-33.6368406
"1937",19.431971,-33.6368381
"1938",19.4630331,-33.6286897
"1939",19.4581427,-33.6293436
"1940",19.4417555,-33.6348327
"1941",19.4421377,-33.6364959
"1942",19.4422828,-33.6369921
"1943",19.4423309,-33.6371574
"1944",19.4424276,-33.6374884
"1945",19.4421377,-33.6364959
"1946",19.4422344,-33.6368268
"1947",19.4424763,-33.6376536
"1948",19.4423797,-33.6373228
"1949",19.431761,-33.638952
"1950",19.4424763,-33.6376536
"1951",19.4327285,-33.6385412
"1952",19.4322712,-33.6384789
"1953",19.4420498,-33.6373901
"1954",19.4325596,-33.6386986
"1955",19.4418076,-33.6365629
"1956",19.4419044,-33.6368939
"1957",19.4418561,-33.6367283
"1958",19.441953,-33.6370591
"1959",19.4420016,-33.6372246
"1960",19.4317121,-33.6368406
"1961",19.4417592,-33.6363976
"1962",19.4420128,-33.6355972
"1963",19.4413844,-33.6369068
"1964",19.4420442,-33.6353647
"1965",19.4416669,-33.6356908
"1966",19.4420607,-33.6351952
"1967",19.4337275,-33.6364879
"1968",19.4414326,-33.6370724
"1969",19.4412874,-33.6365765
"1970",19.4412874,-33.6365765
"1971",19.4415776,-33.6375684
"1972",19.44211,-33.6346856
"1973",19.4413357,-33.6367416
"1974",19.4416264,-33.6377338
"1975",19.4415297,-33.6374028
"1976",19.4416748,-33.6378991
"1977",19.441481,-33.6372375
"1978",19.4413448,-33.6379663
"1979",19.441248,-33.6376356
"1980",19.441248,-33.6376356
"1981",19.4417155,-33.6380633
"1982",19.4579893,-33.64523
"1983",19.4638105,-33.6442532
"1984",19.4323435,-33.6365464
"1985",19.4411997,-33.6374701
"1986",19.4550606,-33.6305958
"1987",19.4412965,-33.6378011
"1988",19.4543257,-33.6302127
"1989",19.4318427,-33.6381546
"1990",19.4320311,-33.6379983
"1991",19.4400762,-33.6389989
"1992",19.4317591,-33.6378939
"1993",19.4317591,-33.6378939
"1994",19.4400762,-33.6389989
"1995",19.4338533,-33.6372721
"1996",19.4309634,-33.6362956
"1997",19.4309199,-33.6367192
"1998",19.4310218,-33.6369063
"1999",19.4413104,-33.634121
"2000",19.441297,-33.6342895
"2001",19.4408665,-33.638776
"2002",19.4410638,-33.638721
"2003",19.4414578,-33.638611
"2004",19.4412642,-33.6346287
"2005",19.4416553,-33.6385562
"2006",19.4419951,-33.6384619
"2007",19.4420772,-33.6350257
"2008",19.4426725,-33.6355253
"2009",19.4311892,-33.6361739
"2010",19.4431804,-33.6381322
"2011",19.4426725,-33.6355253
"2012",19.4394905,-33.6362821
"2013",19.4395396,-33.6364396
"2014",19.4397708,-33.6372341
"2015",19.4395859,-33.6365948
"2016",19.439174,-33.6363293
"2017",19.4396315,-33.6367544
"2018",19.4398229,-33.6385834
"2019",19.4399556,-33.6378739
"2020",19.439776,-33.638419
"2021",19.440095,-33.6383554
"2022",19.4398173,-33.6373944
"2023",19.4397306,-33.6382592
"2024",19.439776,-33.638419
"2025",19.4400489,-33.6381956
"2026",19.4400024,-33.6380349
"2027",19.439546,-33.6376181
"2028",19.439546,-33.6376181
"2029",19.4396387,-33.6379386
"2030",19.4395004,-33.6374586
"2031",19.4371508,-33.63754
"2032",19.4314528,-33.6375915
"2033",19.4401345,-33.6346386
"2034",19.4394539,-33.6372981
"2035",19.4420128,-33.6355972
"2036",19.4393153,-33.636818
"2037",19.4399882,-33.6362459
"2038",19.4403591,-33.6363702
"2039",19.4404055,-33.6365252
"2040",19.4411514,-33.6373049
"2041",19.4421856,-33.6366614
"2042",19.4421466,-33.6377211
"2043",19.4431804,-33.6381322
"2044",19.4407321,-33.6376446
"2045",19.4421999,-33.6379054
"2046",19.4405536,-33.6381888
"2047",19.4421466,-33.6377211
"2048",19.4409154,-33.6382865
"2049",19.4405536,-33.6381888
"2050",19.4407792,-33.6378041
"2051",19.4403667,-33.6375493
"2052",19.440413,-33.6377091
"2053",19.4405067,-33.6380286
"2054",19.4402274,-33.6370695
"2055",19.442098,-33.6375556
"2056",19.4400425,-33.6364304
"2057",19.4401364,-33.6367498
"2058",19.4402742,-33.6372297
"2059",19.4403203,-33.6373898
"2060",19.4305266,-33.6364035
"2061",19.4454111,-33.637972
"2062",19.4450938,-33.6380606
"2063",19.4450938,-33.6380606
"2064",19.4454111,-33.637972
"2065",19.4594263,-33.6232816
"2066",19.4600667,-33.6240663
"2067",19.4602128,-33.6242764
"2068",19.4451905,-33.6383014
"2069",19.4403066,-33.6361984
"2070",19.4597736,-33.6236454
"2071",19.4405921,-33.6371659
"2072",19.4421562,-33.6341782
"2073",19.4405452,-33.6370055
"2074",19.4406389,-33.6373255
"2075",19.440499,-33.6368456
"2076",19.4600396,-33.6250598
"2077",19.4404518,-33.6366857
"2078",19.4415776,-33.6375684
"2079",19.4588898,-33.6244451
"2080",19.4592675,-33.6241382
"2081",19.4599797,-33.624576
"2082",19.4592852,-33.6244179
"2083",19.4594497,-33.6238398
"2084",19.4593572,-33.6246432
"2085",19.4588342,-33.6241883
"2086",19.4600396,-33.6250598
"2087",19.4594098,-33.6248851
"2088",19.4588342,-33.6241883
"2089",19.4599797,-33.624576
"2090",19.4589721,-33.6249363
"2091",19.4592741,-33.6256066
"2092",19.4588898,-33.6244451
"2093",19.4592675,-33.6241382
"2094",19.4590136,-33.6256207
"2095",19.4592796,-33.6235508
"2096",19.4425213,-33.6378282
"2097",19.4330894,-33.6388359
"2098",19.4610964,-33.6255033
"2099",19.4417391,-33.6350025
"2100",19.459882,-33.6258775
"2101",19.4589788,-33.6259344
"2102",19.4582565,-33.6244479
"2103",19.4589738,-33.6239562
"2104",19.4410059,-33.6368086
"2105",19.4409092,-33.6364776
"2106",19.4386055,-33.6394442
"2107",19.4610964,-33.6255033
"2108",19.4577355,-33.6252606
"2109",19.458003,-33.6248793
"2110",19.4408609,-33.6363124
"2111",19.4592796,-33.6235508
"2112",19.4576335,-33.6254527
"2113",19.4576514,-33.625673
"2114",19.4576335,-33.6254527
"2115",19.4576514,-33.625673
"2116",19.4577355,-33.6252606
"2117",19.4635984,-33.6268347
"2118",19.4628866,-33.626649
"2119",19.4635984,-33.6268347
"2120",19.4633739,-33.626595
"2121",19.4630589,-33.626896
"2122",19.4626707,-33.6268569
"2123",19.4636247,-33.6265655
"2124",19.4633288,-33.6268736
"2125",19.4636247,-33.6265655
"2126",19.4633288,-33.6268736
"2127",19.463456,-33.6274829
"2128",19.4640461,-33.6268721
"2129",19.4640461,-33.6268721
"2130",19.4627933,-33.6270302
"2131",19.4635459,-33.6272332
"2132",19.4632209,-33.6276412
"2133",19.4639798,-33.6272703
"2134",19.4640232,-33.6270691
"2135",19.4578636,-33.6250744
"2136",19.4639798,-33.6272703
"2137",19.4639182,-33.627463
"2138",19.4632878,-33.6272551
"2139",19.4529066,-33.621056
"2140",19.4634285,-33.6279401
"2141",19.4635523,-33.6281525
"2142",19.4638382,-33.6276533
"2143",19.4639182,-33.627463
"2144",19.4393071,-33.6359338
"2145",19.4405452,-33.6370055
"2146",19.4578636,-33.6250744
"2147",19.4324473,-33.637616
"2148",19.4325923,-33.6374823
"2149",19.4324473,-33.637616
"2150",19.43222,-33.637417
"2151",19.4322998,-33.6377477
"2152",19.4320667,-33.6375616
"2153",19.4529902,-33.6214635
"2154",19.4537223,-33.6220125
"2155",19.4527152,-33.6213239
"2156",19.4535109,-33.6222719
"2157",19.4527152,-33.6213239
"2158",19.4537223,-33.6220125
"2159",19.4589309,-33.6246908
"2160",19.4589738,-33.6239562
"2161",19.4392688,-33.6366576
"2162",19.4591239,-33.6237311
"2163",19.4521253,-33.6240635
"2164",19.4525187,-33.6236608
"2165",19.4525187,-33.6236608
"2166",19.451916,-33.6242063
"2167",19.452313,-33.6216291
"2168",19.451632,-33.6238682
"2169",19.4515431,-33.6240903
"2170",19.4520446,-33.621495
"2171",19.4520446,-33.621495
"2172",19.4525813,-33.6217631
"2173",19.451916,-33.6242063
"2174",19.4525813,-33.6217631
"2175",19.4526563,-33.6221681
"2176",19.4531155,-33.622032
"2177",19.4526563,-33.6221681
"2178",19.452388,-33.6220341
"2179",19.4521196,-33.6219
"2180",19.4529243,-33.6222998
"2181",19.4518512,-33.621766
"2182",19.452388,-33.6220341
"2183",19.4531155,-33.622032
"2184",19.451586,-33.6221371
"2185",19.4510496,-33.6218691
"2186",19.4514629,-33.6216133
"2187",19.451632,-33.6238682
"2188",19.4528497,-33.621897
"2189",19.4518512,-33.621766
"2190",19.4521227,-33.6224058
"2191",19.4521227,-33.6224058
"2192",19.4524653,-33.6229426
"2193",19.4524653,-33.6229426
"2194",19.4521974,-33.6228109
"2195",19.4521974,-33.6228109
"2196",19.442643,-33.6351016
"2197",19.4517289,-33.6214118
"2198",19.452353,-33.6238922
"2199",19.4518543,-33.6222712
"2200",19.4419834,-33.6359925
"2201",19.442591,-33.6345029
"2202",19.4526565,-33.6226748
"2203",19.4513926,-33.622408
"2204",19.4426093,-33.6347298
"2205",19.4420406,-33.6361654
"2206",19.4510732,-33.6222222
"2207",19.4510732,-33.6222222
"2208",19.4507322,-33.6222303
"2209",19.4523908,-33.6225401
"2210",19.4560182,-33.6314026
"2211",19.4507313,-33.6227445
"2212",19.4505473,-33.6225335
"2213",19.4511064,-33.6228
"2214",19.4505473,-33.6225335
"2215",19.4507322,-33.6222303
"2216",19.4513956,-33.622914
"2217",19.451932,-33.6231821
"2218",19.4516638,-33.623048
"2219",19.4517352,-33.623458
"2220",19.4516638,-33.623048
"2221",19.4521979,-33.6233168
"2222",19.4520029,-33.6235881
"2223",19.4520029,-33.6235881
"2224",19.4410544,-33.636974
"2225",19.4325254,-33.6371249
"2226",19.4419951,-33.6384619
"2227",19.4325923,-33.6374823
"2228",19.4428109,-33.6344612
"2229",19.4511064,-33.6228
"2230",19.4501416,-33.6224503
"2231",19.451932,-33.6231821
"2232",19.4502631,-33.622952
"2233",19.4502705,-33.6221762
"2234",19.4426256,-33.6349154
"2235",19.450453,-33.6219703
"2236",19.4495834,-33.6232251
"2237",19.4495834,-33.6232251
"2238",19.45074,-33.6217893
"2239",19.459839,-33.6255428
"2240",19.4323747,-33.6372751
"2241",19.4411355,-33.6360832
"2242",19.4420406,-33.6361654
"2243",19.4420016,-33.6372246
"2244",19.4499223,-33.6233136
"2245",19.4508193,-33.6235425
"2246",19.4411906,-33.6362455
"2247",19.4508193,-33.6235425
"2248",19.4507094,-33.6238443
"2249",19.4511056,-33.6236325
"2250",19.4412391,-33.6364108
"2251",19.4510073,-33.6239184
"2252",19.4507094,-33.6238443
"2253",19.4501416,-33.6224503
"2254",19.4510073,-33.6239184
"2255",19.4511056,-33.6236325
"2256",19.4494454,-33.6235156
"2257",19.4498123,-33.6236155
"2258",19.4498123,-33.6236155
"2259",19.4504102,-33.6237677
"2260",19.4501113,-33.6236915
"2261",19.4495451,-33.6224669
"2262",19.4496816,-33.6219854
"2263",19.4495451,-33.6224669
"2264",19.4495975,-33.6222305
"2265",19.4504102,-33.6237677
"2266",19.4498063,-33.6217735
"2267",19.4494995,-33.6226966
"2268",19.4502705,-33.6221762
"2269",19.4498063,-33.6217735
"2270",19.4495975,-33.6222305
"2271",19.4499923,-33.6215909
"2272",19.4522015,-33.6206933
"2273",19.4503017,-33.6215052
"2274",19.4496816,-33.6219854
"2275",19.4499923,-33.6215909
"2276",19.4522015,-33.6206933
"2277",19.4521005,-33.6210117
"2278",19.4521005,-33.6210117
"2279",19.450039,-33.6227781
"2280",19.449036,-33.6194933
"2281",19.4502187,-33.6197527
"2282",19.4483667,-33.6186269
"2283",19.4484986,-33.6188591
"2284",19.4414578,-33.638611
"2285",19.4335686,-33.6377978
"2286",19.4412607,-33.638666
"2287",19.4604745,-33.625808
"2288",19.4482346,-33.6183944
"2289",19.4498037,-33.6197587
"2290",19.4607785,-33.625762
"2291",19.4607785,-33.625762
"2292",19.4495489,-33.6200798
"2293",19.4499992,-33.6194402
"2294",19.4491662,-33.6200195
"2295",19.4500714,-33.6210089
"2296",19.4499962,-33.6211417
"2297",19.453311,-33.6224862
"2298",19.4502753,-33.6194382
"2299",19.4497259,-33.6194465
"2300",19.4499339,-33.6212466
"2301",19.4498205,-33.6213999
"2302",19.4650814,-33.6296832
"2303",19.4651906,-33.6298795
"2304",19.4524696,-33.6208886
"2305",19.4526565,-33.6226748
"2306",19.4659147,-33.630153
"2307",19.4516608,-33.6225421
"2308",19.4653004,-33.6300748
"2309",19.4516608,-33.6225421
"2310",19.451929,-33.6226763
"2311",19.4656689,-33.6296233
"2312",19.465833,-33.6299765
"2313",19.4655873,-33.6294467
"2314",19.4653004,-33.6300748
"2315",19.4654659,-33.6302839
"2316",19.4655054,-33.6292704
"2317",19.4655873,-33.6294467
"2318",19.4653418,-33.6289176
"2319",19.451929,-33.6226763
"2320",19.436112,-33.6369733
"2321",19.4311157,-33.6370746
"2322",19.4611888,-33.6257582
"2323",19.4399097,-33.6377116
"2324",19.4397244,-33.6370745
"2325",19.4641771,-33.6282792
"2326",19.4643754,-33.6287368
"2327",19.4645052,-33.6282533
"2328",19.4643754,-33.6287368
"2329",19.4643669,-33.6280644
"2330",19.4643669,-33.6280644
"2331",19.4425878,-33.638297
"2332",19.4646538,-33.6285691
"2333",19.4651105,-33.6284308
"2334",19.4651143,-33.6276039
"2335",19.4656155,-33.6268469
"2336",19.4655263,-33.6266534
"2337",19.4639874,-33.6284833
"2338",19.4646538,-33.6285691
"2339",19.4651105,-33.6284308
"2340",19.465795,-33.6272333
"2341",19.4649989,-33.6273916
"2342",19.4648617,-33.62789
"2343",19.4658786,-33.6274141
"2344",19.4394077,-33.6371379
"2345",19.4421928,-33.638407
"2346",19.4581956,-33.6246957
"2347",19.4655619,-33.6275161
"2348",19.4656398,-33.6276844
"2349",19.4655619,-33.6275161
"2350",19.4653883,-33.6271425
"2351",19.4653883,-33.6271425
"2352",19.4664159,-33.6266787
"2353",19.4663402,-33.6265147
"2354",19.4652095,-33.6267559
"2355",19.4581956,-33.6246957
"2356",19.4401331,-33.6358339
"2357",19.4604208,-33.6254746
"2358",19.46013,-33.6255085
"2359",19.4606994,-33.6254287
"2360",19.4604208,-33.6254746
"2361",19.4609357,-33.6252631
"2362",19.4609357,-33.6252631
"2363",19.4666399,-33.627939
"2364",19.4665595,-33.6277726
"2365",19.4662522,-33.6263512
"2366",19.4654307,-33.6264725
"2367",19.4662522,-33.6263512
"2368",19.4662493,-33.6271045
"2369",19.4661744,-33.6269427
"2370",19.4660993,-33.6267808
"2371",19.4670916,-33.6262406
"2372",19.4505984,-33.6230153
"2373",19.4505984,-33.6230153
"2374",19.4509034,-33.6230897
"2375",19.4360115,-33.6391096
"2376",19.465299,-33.6269489
"2377",19.467651,-33.6274191
"2378",19.4603706,-33.6250222
"2379",19.4674055,-33.6276926
"2380",19.467573,-33.6272511
"2381",19.4606611,-33.6248927
"2382",19.4502213,-33.6233896
"2383",19.4655054,-33.6292704
"2384",19.4603595,-33.6244869
"2385",19.4502213,-33.6233896
"2386",19.4402777,-33.6389395
"2387",19.4514668,-33.623324
"2388",19.459839,-33.6255428
"2389",19.4648119,-33.6289211
"2390",19.4672495,-33.6273566
"2391",19.4670935,-33.6270206
"2392",19.4671715,-33.6271886
"2393",19.4669375,-33.6266842
"2394",19.4529902,-33.6214635
"2395",19.4654307,-33.6264725
"2396",19.4677294,-33.627587
"2397",19.4692282,-33.6261558
"2398",19.4689196,-33.6262143
"2399",19.468256,-33.6264237
"2400",19.4530146,-33.6229662
"2401",19.4530146,-33.6229662
"2402",19.4528491,-33.6231979
"2403",19.4528491,-33.6231979
"2404",19.4656435,-33.6288201
"2405",19.4684776,-33.6263581
"2406",19.4680267,-33.6264774
"2407",19.4683039,-33.6269799
"2408",19.4682242,-33.6268143
"2409",19.4684571,-33.6273091
"2410",19.4683802,-33.6271436
"2411",19.4676945,-33.6264132
"2412",19.4680884,-33.6272626
"2413",19.4685326,-33.6274739
"2414",19.4700153,-33.6259446
"2415",19.4685326,-33.6274739
"2416",19.4699711,-33.6265966
"2417",19.4661868,-33.6280862
"2418",19.4659988,-33.6303277
"2419",19.4531799,-33.6227348
"2420",19.4660993,-33.6267808
"2421",19.4652095,-33.6267559
"2422",19.4667635,-33.6263176
"2423",19.4645284,-33.6275236
"2424",19.4686893,-33.6266659
"2425",19.4645674,-33.6273989
"2426",19.4671142,-33.628951
"2427",19.4670324,-33.6287744
"2428",19.4668691,-33.6284218
"2429",19.4690676,-33.6269423
"2430",19.4691732,-33.6265653
"2431",19.4695876,-33.6268321
"2432",19.4327003,-33.6367625
"2433",19.4689619,-33.626634
"2434",19.4696724,-33.6270366
"2435",19.4694651,-33.6265673
"2436",19.4205036,-33.6380317
"2437",19.4695463,-33.626744
"2438",19.4212325,-33.6375064
"2439",19.4688303,-33.6269762
"2440",19.468789,-33.6268881
"2441",19.4206968,-33.637729
"2442",19.4204842,-33.6382369
"2443",19.4209078,-33.6380946
"2444",19.4208752,-33.6376548
"2445",19.4695056,-33.6266556
"2446",19.421847,-33.6382285
"2447",19.4210538,-33.6375808
"2448",19.4205032,-33.6378155
"2449",19.4214136,-33.6378715
"2450",19.421411,-33.6374324
"2451",19.4218658,-33.6380658
"2452",19.4227689,-33.6370163
"2453",19.4211453,-33.6381508
"2454",19.4694005,-33.6264352
"2455",19.4224392,-33.637134
"2456",19.421589,-33.6381404
"2457",19.4534612,-33.6213315
"2458",19.4534612,-33.6213315
"2459",19.4483667,-33.6186269
"2460",19.4660341,-33.6277505
"2461",19.4326161,-33.636942
"2462",19.4667635,-33.6263176
"2463",19.4361353,-33.637484
"2464",19.4423903,-33.638352
"2465",19.4216188,-33.6377903
"2466",19.4356312,-33.6372267
"2467",19.4223153,-33.6382613
"2468",19.422402,-33.6373059
"2469",19.4429823,-33.6381874
"2470",19.4241698,-33.6370995
"2471",19.4239728,-33.6370893
"2472",19.4227394,-33.6371671
"2473",19.4688711,-33.6270646
"2474",19.4689681,-33.627275
"2475",19.4691247,-33.6271809
"2476",19.4427848,-33.638242
"2477",19.4403082,-33.6352378
"2478",19.4253741,-33.6372029
"2479",19.4218813,-33.6379019
"2480",19.466798,-33.6275021
"2481",19.466798,-33.6275021
"2482",19.4261234,-33.6375604
"2483",19.46672,-33.6273341
"2484",19.466876,-33.6276701
"2485",19.4263252,-33.6375823
"2486",19.4255301,-33.6374966
"2487",19.4259254,-33.6375392
"2488",19.4283608,-33.63724
"2489",19.4644906,-33.6276497
"2490",19.4657052,-33.6270402
"2491",19.4288363,-33.6368311
"2492",19.4664035,-33.6274361
"2493",19.4663255,-33.6272682
"2494",19.4664035,-33.6274361
"2495",19.4297092,-33.638021
"2496",19.4294761,-33.6381408
"2497",19.4687478,-33.6267999
"2498",19.450453,-33.6219703
"2499",19.4499223,-33.6233136
"2500",19.4662493,-33.6271045
"2501",19.4404597,-33.6378691
"2502",19.4290052,-33.637025
"2503",19.4505203,-33.623466
"2504",19.4277311,-33.6378366
"2505",19.4275996,-33.6375083
"2506",19.4271725,-33.6374375
"2507",19.4273886,-33.6374735
"2508",19.4280091,-33.637575
"2509",19.4278063,-33.6375419
"2510",19.4271011,-33.6377134
"2511",19.4284764,-33.6376386
"2512",19.4275259,-33.6377962
"2513",19.4269492,-33.637404
"2514",19.4286456,-33.6375061
"2515",19.4282336,-33.6376226
"2516",19.4288814,-33.6372001
"2517",19.4287552,-33.6373464
"2518",19.4239154,-33.6377726
"2519",19.4243366,-33.6377978
"2520",19.4245562,-33.6378129
"2521",19.4241251,-33.6377839
"2522",19.4249851,-33.6378576
"2523",19.4254061,-33.6379005
"2524",19.4247742,-33.6378359
"2525",19.4256148,-33.6379245
"2526",19.425581,-33.6381798
"2527",19.425371,-33.638163
"2528",19.4484514,-33.6393365
"2529",19.46471,-33.6265641
"2530",19.4646579,-33.6270978
"2531",19.4648674,-33.6270109
"2532",19.4647115,-33.62681
"2533",19.4261515,-33.637987
"2534",19.4263425,-33.6380168
"2535",19.427205,-33.6385038
"2536",19.4268852,-33.6381213
"2537",19.4271362,-33.6381745
"2538",19.4270146,-33.6384652
"2539",19.4272939,-33.6382106
"2540",19.4265378,-33.638043
"2541",19.4664909,-33.6268407
"2542",19.4679281,-33.6269106
"2543",19.4664813,-33.6276044
"2544",19.4268268,-33.6384238
"2545",19.4671715,-33.6271886
"2546",19.4251836,-33.6385357
"2547",19.4253745,-33.6385577
"2548",19.4681443,-33.626144
"2549",19.4246095,-33.6384795
"2550",19.4257407,-33.6386061
"2551",19.4248015,-33.6384957
"2552",19.4255588,-33.6385756
"2553",19.4269451,-33.6388784
"2554",19.4659147,-33.630153
"2555",19.4263402,-33.6387403
